# r=4.000000e+02
# M=2.728000e+00
# u/M:0 RePsi4/M:1 ImPsi4/M:2 Momega:3 A/M:4 phi:5 t:6
-5.313680955287539120e+01 1.689735708211085848e-04 2.204073962158076055e-04 -9.724587834374406325e-01 2.777255622780664887e-04 -7.199914434307491007e+00 2.783999999999999773e+02
-5.196378902501613339e+01 1.699471602489459939e-04 8.423282693100185570e-04 -3.291150668971508098e-01 8.593014317196801108e-04 -7.654895471534704399e+00 2.816000000000000227e+02
-5.079076849715690400e+01 -1.254001263797126155e-04 1.057321394162003773e-03 -7.453047515608411944e-01 1.064731760702539989e-03 -7.972031893303743288e+00 2.848000000000000114e+02
-4.961774796929766751e+01 -5.683435743608000398e-04 1.214561318770555377e-05 -1.115297136904097597e+00 5.684733366103599233e-04 -9.403411017718489973e+00 2.880000000000000000e+02
-4.844472744143843101e+01 -5.447663630075707478e-04 -1.263723291075427016e-03 -7.752852545299708797e-01 1.376142051777724373e-03 -1.058856476580601580e+01 2.911999999999999886e+02
-4.727170691357920163e+01 1.886770228468057965e-04 -8.180151427262825686e-04 -1.027253510573781448e+00 8.394925804793242812e-04 -1.122226205473894289e+01 2.943999999999999773e+02
-4.609868638571994381e+01 8.864979637561997165e-04 4.089005371917572417e-04 -5.700666519036008406e-01 9.762572863029479438e-04 -1.299854367624305240e+01 2.976000000000000227e+02
-4.492566585786071442e+01 7.453504150732347729e-04 -5.000474251504194354e-06 8.790520281292981686e-01 7.453671887013697773e-04 -1.255966182460077007e+01 3.008000000000000114e+02
-4.375264533000147793e+01 -4.623309947251188844e-05 -7.784339912909197167e-04 1.670411710540809391e+00 7.798057311176592038e-04 -1.093625152813913459e+01 3.040000000000000000e+02
-4.257962480214224854e+01 -6.771849063940193559e-04 6.752541977112895295e-04 1.206484196992556823e+00 9.563198361294165343e-04 -8.640807371719120056e+00 3.071999999999999886e+02
-4.140660427428301205e+01 -5.881183658067354846e-04 2.286004168109141525e-03 3.336879186199982472e-01 2.360444506615555233e-03 -8.105790068919070279e+00 3.103999999999999773e+02
-4.023358374642376134e+01 -3.916573605016881981e-06 9.840138064206036331e-04 1.332662390141205355e+00 9.840216007665524619e-04 -7.857961814839354631e+00 3.136000000000000227e+02
-3.906056321856452485e+01 2.989350548572337831e-04 -1.093216315871207382e-03 1.244583252751595648e+00 1.133350819609494622e-03 -4.979309388235874323e+00 3.168000000000000114e+02
-3.788754269070529546e+01 2.072640990359640267e-04 -9.025486394646959091e-04 -7.455713986832530615e-01 9.260412805856786667e-04 -4.938118406624478318e+00 3.200000000000000000e+02
-3.671452216284605896e+01 2.733614057986971223e-04 1.304559110193926252e-04 -7.303449360593557982e-01 3.028947059625500325e-04 -6.728450499516227090e+00 3.231999999999999886e+02
-3.554150163498682957e+01 2.687319202661570872e-04 1.037221365436468665e-04 -1.179945690743842146e+00 2.880540341309510938e-04 -6.651537611455805354e+00 3.263999999999999773e+02
-3.436848110712757176e+01 -1.738739286605359830e-04 -1.251850396110791279e-05 -8.406879157310482853e-01 1.743239972272132051e-04 -9.496651533519390398e+00 3.296000000000000227e+02
-3.319546057926834237e+01 -3.466032763355931493e-04 3.575565349795440935e-04 7.584286653311265169e-01 4.979764119646084945e-04 -8.623825976807248495e+00 3.328000000000000114e+02
-3.202244005140910588e+01 3.427974421282443799e-05 2.493225196058343343e-04 1.312184514898079080e+00 2.516680743477374155e-04 -7.717346746818806835e+00 3.360000000000000000e+02
-3.084941952354987293e+01 2.785119473691563801e-04 -2.531840394487010811e-04 9.083869816535936614e-01 3.763921660435046537e-04 -5.545387232178335069e+00 3.391999999999999886e+02
-2.967639899569063999e+01 2.893380379518817498e-04 -2.422022146700846966e-04 -4.775730759901595235e-01 3.773306414763296225e-04 -5.586233593379298590e+00 3.423999999999999773e+02
-2.850337846783138573e+01 3.540275629630700721e-04 1.424748172233898354e-04 -6.153515006948963029e-01 3.816210016238740605e-04 -6.665793275557014397e+00 3.456000000000000227e+02
-2.733035793997215279e+01 3.273191034923243715e-04 3.029107186608725501e-04 -2.024202738816978375e-01 4.459738770271922509e-04 -7.029873477707508478e+00 3.488000000000000114e+02
-2.615733741211291985e+01 2.049478676111611119e-04 2.368554573227986979e-04 7.465814490930093583e-02 3.132157979763378823e-04 -7.140679548593253934e+00 3.520000000000000000e+02
-2.498431688425368336e+01 2.372439452062723197e-04 1.525809028769689959e-04 2.949171214866806445e-01 2.820737872610423616e-04 -6.854722404606509834e+00 3.551999999999999886e+02
