# r=8.000000e+02
# M=2.700297e+00
#  J_orb:0 E_b:1 u/M:2 E_rad:3 J_rad:4 t:5
4.224381578596008602e+00 -3.492768288269108845e-02 6.037127981661247986e+02 1.320788058191282345e-03 1.582070105142089900e-01 2.457159999999999854e+03
4.224263961230978914e+00 -3.493012515987573702e-02 6.044090178782528255e+02 1.322436777240529066e-03 1.584214154820536846e-01 2.459039999999999964e+03
4.224146313007604903e+00 -3.493256880864661906e-02 6.051052375903808525e+02 1.324086422212737355e-03 1.586358767016442517e-01 2.460920000000000073e+03
4.224028637586743962e+00 -3.493501368333815776e-02 6.058014573025086520e+02 1.325736894772879372e-03 1.588503874995966514e-01 2.462799999999999727e+03
4.223910938730705666e+00 -3.493745962732783955e-02 6.064976770146366789e+02 1.327388089188762804e-03 1.590649410175902223e-01 2.464679999999999836e+03
4.223793220253452496e+00 -3.493990647536758531e-02 6.071938967267647058e+02 1.329039893905854895e-03 1.592795303031409315e-01 2.466559999999999945e+03
4.223675485963304332e+00 -3.494235405623023066e-02 6.078901164388926190e+02 1.330692193332651610e-03 1.594941484140561250e-01 2.468440000000000055e+03
4.223557739604211214e+00 -3.494480219540862381e-02 6.085863361510205323e+02 1.332344869664426907e-03 1.597087885254761530e-01 2.470319999999999709e+03
4.223439984801985680e+00 -3.494725071762202345e-02 6.092825558631485592e+02 1.333997804573385740e-03 1.599234440279030944e-01 2.472199999999999818e+03
4.223322225020515575e+00 -3.494969944893033115e-02 6.099787755752764724e+02 1.335650880636953409e-03 1.601381086070071957e-01 2.474079999999999927e+03
4.223204463530449537e+00 -3.495214821838333458e-02 6.106749952874044993e+02 1.337303982451129537e-03 1.603527763007137341e-01 2.475960000000000036e+03
4.223086703389499874e+00 -3.495459685926203403e-02 6.113712149995322989e+02 1.338956997468154601e-03 1.605674415351146800e-01 2.477839999999999691e+03
4.222968947430089770e+00 -3.495704521010485621e-02 6.120674347116603258e+02 1.340609816688863223e-03 1.607820991469765259e-01 2.479719999999999800e+03
4.222851198247550286e+00 -3.495949311580494323e-02 6.127636544237883527e+02 1.342262335405354414e-03 1.609967444052653740e-01 2.481599999999999909e+03
4.222733458181251898e+00 -3.496194042909882282e-02 6.134598741359163796e+02 1.343914454203584989e-03 1.612113730455359828e-01 2.483480000000000018e+03
4.222615729282646058e+00 -3.496438701266954552e-02 6.141560938480441791e+02 1.345566080384444406e-03 1.614259813281946898e-01 2.485359999999999673e+03
4.222498013267739658e+00 -3.496683274194901242e-02 6.148523135601722061e+02 1.347217129854939247e-03 1.616405661251284487e-01 2.487239999999999782e+03
4.222380311456173096e+00 -3.496927750849407324e-02 6.155485332723002330e+02 1.348867529407962035e-03 1.618551250307597444e-01 2.489119999999999891e+03
4.222262624703366996e+00 -3.497172122363942370e-02 6.162447529844281462e+02 1.350517219188049735e-03 1.620696564857433131e-01 2.491000000000000000e+03
4.222144953335015494e+00 -3.497416382201577745e-02 6.169409726965560594e+02 1.352166155065651423e-03 1.622841598963669640e-01 2.492879999999999654e+03
4.222027297093703169e+00 -3.497660526451010221e-02 6.176371924086839726e+02 1.353814310636533265e-03 1.624986357318764230e-01 2.494759999999999764e+03
4.221909655105226200e+00 -3.497904554035556612e-02 6.183334121208119996e+02 1.355461678632656876e-03 1.627130855858606173e-01 2.496639999999999873e+03
4.221792025867886267e+00 -3.498148466822619679e-02 6.190296318329400265e+02 1.357108271660441637e-03 1.629275121957643457e-01 2.498519999999999982e+03
4.221674407262823614e+00 -3.498392269643160052e-02 6.197258515450678260e+02 1.358754122332256516e-03 1.631419194240681103e-01 2.500399999999999636e+03
4.221556796579100101e+00 -3.498635970248475252e-02 6.204220712571958529e+02 1.360399282975361442e-03 1.633563122125431255e-01 2.502279999999999745e+03
4.221439190545420495e+00 -3.498879579238626386e-02 6.211182909693238798e+02 1.362043825147298860e-03 1.635706965244433375e-01 2.504159999999999854e+03
4.221321585361340389e+00 -3.499123109989157876e-02 6.218145106814519067e+02 1.363687839143904032e-03 1.637850792876050787e-01 2.506039999999999964e+03
4.221203976724388518e+00 -3.499366578588467003e-02 6.225107303935799337e+02 1.365331433573333062e-03 1.639994683450158031e-01 2.507920000000000073e+03
4.221086359854189674e+00 -3.499610003773735711e-02 6.232069501057077332e+02 1.366974734925785126e-03 1.642138724108313519e-01 2.509799999999999727e+03
4.220968729519142926e+00 -3.499853406837448444e-02 6.239031698178357601e+02 1.368617886940790918e-03 1.644283010217487129e-01 2.511679999999999836e+03
4.220851080073845907e+00 -3.500096811463787594e-02 6.245993895299636733e+02 1.370261049505296785e-03 1.646427644687865344e-01 2.513559999999999945e+03
4.220733405515404435e+00 -3.500340243459777734e-02 6.252956092420917003e+02 1.371904396834813453e-03 1.648572736946340711e-01 2.515440000000000055e+03
4.220615699563714074e+00 -3.500583730358608481e-02 6.259918289542194998e+02 1.373548114799938045e-03 1.650718401473064978e-01 2.517319999999999709e+03
4.220497955765549314e+00 -3.500827300902970007e-02 6.266880486663475267e+02 1.375192397434365924e-03 1.652864755904061289e-01 2.519199999999999818e+03
4.220380167616366585e+00 -3.501070984439050987e-02 6.273842683784755536e+02 1.376837442847230787e-03 1.655011918810794791e-01 2.521079999999999927e+03
4.220262328689042164e+00 -3.501314810277254136e-02 6.280804880906035805e+02 1.378483448905218128e-03 1.657160007353446207e-01 2.522960000000000036e+03
4.220144432756637976e+00 -3.501558807080604879e-02 6.287767078027313801e+02 1.380130609105421728e-03 1.659309135043029737e-01 2.524839999999999691e+03
4.220026473897441122e+00 -3.501803002337230269e-02 6.294729275148594070e+02 1.381779109013127164e-03 1.661459409826560873e-01 2.526719999999999800e+03
4.219908446574454075e+00 -3.502047421952174389e-02 6.301691472269874339e+02 1.383429123506591928e-03 1.663610932638131534e-01 2.528599999999999909e+03
4.219790345686877941e+00 -3.502292089968929434e-02 6.308653669391154608e+02 1.385080814897289092e-03 1.665763796460291157e-01 2.530480000000000018e+03
4.219672166596235563e+00 -3.502537028407218950e-02 6.315615866512432603e+02 1.386734331835022494e-03 1.667918085847974463e-01 2.532359999999999673e+03
4.219553905132963578e+00 -3.502782257189318571e-02 6.322578063633712873e+02 1.388389808809749283e-03 1.670073876808221003e-01 2.534239999999999782e+03
4.219435557590074382e+00 -3.503027794124134731e-02 6.329540260754992005e+02 1.390047366044567644e-03 1.672231236915813768e-01 2.536119999999999891e+03
4.219317120709124680e+00 -3.503273654925887631e-02 6.336502457876272274e+02 1.391707109622936870e-03 1.674390225568985757e-01 2.538000000000000000e+03
4.219198591661471376e+00 -3.503519853256412131e-02 6.343464654997550269e+02 1.393369131771604033e-03 1.676550894331149399e-01 2.539879999999999654e+03
4.219079968025747363e+00 -3.503766400788373842e-02 6.350426852118830539e+02 1.395033511290124989e-03 1.678713287341438154e-01 2.541759999999999764e+03
4.218961247761541244e+00 -3.504013307294275015e-02 6.357389049240110808e+02 1.396700314150571510e-03 1.680877441794577931e-01 2.543639999999999873e+03
4.218842429179729514e+00 -3.504260580761773408e-02 6.364351246361391077e+02 1.398369594274701932e-03 1.683043388481630653e-01 2.545519999999999982e+03
4.218723510911737584e+00 -3.504508227526567654e-02 6.371313443482669072e+02 1.400041394434043676e-03 1.685211152350363506e-01 2.547399999999999636e+03
4.218604491882555152e+00 -3.504756252403301575e-02 6.378275640603949341e+02 1.401715747130263682e-03 1.687380752997199862e-01 2.549279999999999745e+03
4.218485371294574016e+00 -3.505004658779509868e-02 6.385237837725229610e+02 1.403392675232436639e-03 1.689552204961727311e-01 2.551159999999999854e+03
4.218366148630074974e+00 -3.505253448636203722e-02 6.392200034846509880e+02 1.405072192113574880e-03 1.691725517681476609e-01 2.553039999999999964e+03
4.218246823678422075e+00 -3.505502622461629386e-02 6.399162231967789012e+02 1.406754301069961790e-03 1.693900694996109124e-01 2.554920000000000073e+03
4.218127396589904876e+00 -3.505752179044840933e-02 6.406124429089068144e+02 1.408438993926207318e-03 1.696077734166026030e-01 2.556799999999999727e+03
4.218007867952525913e+00 -3.506002115158750321e-02 6.413086626210347276e+02 1.410126248897687661e-03 1.698256624472510579e-01 2.558679999999999836e+03
4.217888238882778751e+00 -3.506252425169376075e-02 6.420048823331627545e+02 1.411816027950078215e-03 1.700437345562963165e-01 2.560559999999999945e+03
4.217768511118046959e+00 -3.506503100622719582e-02 6.427011020452907815e+02 1.413508274013292694e-03 1.702619865766574758e-01 2.562440000000000055e+03
4.217648687097652171e+00 -3.506754129869532610e-02 6.433973217574185810e+02 1.415202908446191706e-03 1.704804140616913433e-01 2.564319999999999709e+03
4.217528770021497841e+00 -3.507005497779887293e-02 6.440935414695466079e+02 1.416899829110407610e-03 1.706990111782835107e-01 2.566199999999999818e+03
4.217408763878824018e+00 -3.507257185587722703e-02 6.447897611816746348e+02 1.418598909320328318e-03 1.709177706544424136e-01 2.568079999999999927e+03
4.217288673443604807e+00 -3.507509170887230382e-02 6.454859808938026617e+02 1.420299997821376390e-03 1.711366837876779901e-01 2.569960000000000036e+03
4.217168504236943782e+00 -3.507761427788104458e-02 6.461822006059304613e+02 1.422002919833652941e-03 1.713557405135574530e-01 2.571839999999999691e+03
4.217048262459783814e+00 -3.508013927218144729e-02 6.468784203180584882e+02 1.423707479098230890e-03 1.715749295283678366e-01 2.573719999999999800e+03
4.216927954901129816e+00 -3.508266637355193784e-02 6.475746400301865151e+02 1.425413460792477683e-03 1.717942384564168090e-01 2.575599999999999909e+03
4.216807588827315989e+00 -3.508519524163997844e-02 6.482708597423144283e+02 1.427120635152387537e-03 1.720136540518862334e-01 2.577480000000000018e+03
4.216687171856593253e+00 -3.508772552016021368e-02 6.489670794544423416e+02 1.428828761659706702e-03 1.722331624274488771e-01 2.579359999999999673e+03
4.216566711821015723e+00 -3.509025684380701060e-02 6.496632991665702548e+02 1.430537593704794483e-03 1.724527493060356298e-01 2.581239999999999782e+03
4.216446216615639564e+00 -3.509278884580251112e-02 6.503595188786982817e+02 1.432246883685639504e-03 1.726724002957307214e-01 2.583119999999999891e+03
4.216325694034855687e+00 -3.509532116604392044e-02 6.510557385908263086e+02 1.433956388506651882e-03 1.728921011881180969e-01 2.585000000000000000e+03
4.216205151598018119e+00 -3.509785345969489156e-02 6.517519583029541081e+02 1.435665875376798207e-03 1.731118382761537844e-01 2.586879999999999654e+03
4.216084596370707871e+00 -3.510038540589460743e-02 6.524481780150821351e+02 1.437375127691507392e-03 1.733315986799694453e-01 2.588759999999999764e+03
4.215964034792464510e+00 -3.510291671609980929e-02 6.531443977272101620e+02 1.439083950662649585e-03 1.735513706609184692e-01 2.590639999999999873e+03
4.215843472524551494e+00 -3.510544714144341744e-02 6.538406174393381889e+02 1.440792176286407765e-03 1.737711438990664770e-01 2.592519999999999982e+03
4.215722914331419879e+00 -3.510797647851026521e-02 6.545368371514659884e+02 1.442499667241983318e-03 1.739909097092863788e-01 2.594399999999999636e+03
4.215602364006527658e+00 -3.511050457305001787e-02 6.552330568635940153e+02 1.444206319399368894e-03 1.742106611764746849e-01 2.596279999999999745e+03
4.215481824348010775e+00 -3.511303132137762878e-02 6.559292765757220423e+02 1.445912062763652500e-03 1.744303931999025559e-01 2.598159999999999854e+03
4.215361297183397582e+00 -3.511555666946887533e-02 6.566254962878499555e+02 1.447616860863664302e-03 1.746501024481643405e-01 2.600039999999999964e+03
4.215240783436645877e+00 -3.511808061001320258e-02 6.573217159999779824e+02 1.449320708764599563e-03 1.748697872369753825e-01 2.601920000000000073e+03
4.215120283226550413e+00 -3.512060317788651825e-02 6.580179357121057819e+02 1.451023630010049624e-03 1.750894473497844051e-01 2.603799999999999727e+03
4.214999795983849218e+00 -3.512312444456876237e-02 6.587141554242338088e+02 1.452725672855140074e-03 1.753090838242995220e-01 2.605679999999999836e+03
4.214879320575192878e+00 -3.512564451203196991e-02 6.594103751363618358e+02 1.454426906137717794e-03 1.755286987265080867e-01 2.607559999999999945e+03
4.214758855424840966e+00 -3.512816350649868025e-02 6.601065948484898627e+02 1.456127415067835123e-03 1.757482949288279028e-01 2.609440000000000055e+03
4.214638398628501648e+00 -3.513068157236878125e-02 6.608028145606176622e+02 1.457827297126328614e-03 1.759678759025989636e-01 2.611319999999999709e+03
4.214517948056989205e+00 -3.513319886646477930e-02 6.614990342727456891e+02 1.459526658179250737e-03 1.761874455291200514e-01 2.613199999999999818e+03
4.214397501449668404e+00 -3.513571555266316315e-02 6.621952539848737160e+02 1.461225608856426238e-03 1.764070079293071081e-01 2.615079999999999927e+03
4.214277056498444196e+00 -3.513823179696326515e-02 6.628914736970016293e+02 1.462924261219397020e-03 1.766265673105910095e-01 2.616960000000000036e+03
4.214156610922404234e+00 -3.514074776303238029e-02 6.635876934091295425e+02 1.464622725755126411e-03 1.768461278308526008e-01 2.618839999999999691e+03
4.214036162531577645e+00 -3.514326360833572305e-02 6.642839131212574557e+02 1.466321108765599856e-03 1.770656934821964179e-01 2.620719999999999800e+03
4.213915709276411903e+00 -3.514577948102219629e-02 6.649801328333854826e+02 1.468019510261446689e-03 1.772852680007546700e-01 2.622599999999999909e+03
4.213795249278377675e+00 -3.514829551773777927e-02 6.656763525455135095e+02 1.469718022489404936e-03 1.775048548109038060e-01 2.624480000000000018e+03
4.213674780837279421e+00 -3.515081184256112212e-02 6.663725722576413091e+02 1.471416729211244253e-03 1.777244570119330680e-01 2.626359999999999673e+03
4.213554302412772401e+00 -3.515332856713839632e-02 6.670687919697693360e+02 1.473115705796559536e-03 1.779440774117419799e-01 2.628239999999999782e+03
4.213433812580890780e+00 -3.515584579198188092e-02 6.677650116818973629e+02 1.474815020099480003e-03 1.781637186060800460e-01 2.630119999999999891e+03
4.213313309970247111e+00 -3.515836360873161870e-02 6.684612313940253898e+02 1.476514733982972659e-03 1.783833830948548804e-01 2.632000000000000000e+03
4.213192793185664975e+00 -3.516088210303670164e-02 6.691574511061531894e+02 1.478214905266634271e-03 1.786030734213337190e-01 2.633879999999999654e+03
4.213072260728512930e+00 -3.516340135767412334e-02 6.698536708182812163e+02 1.479915589831190667e-03 1.788227923173767719e-01 2.635759999999999764e+03
4.212951710922611781e+00 -3.516592145551560716e-02 6.705498905304092432e+02 1.481616843621527723e-03 1.790425428384944118e-01 2.637639999999999873e+03
4.212831141852975136e+00 -3.516844248202999346e-02 6.712461102425371564e+02 1.483318724335340802e-03 1.792623284755207880e-01 2.639519999999999982e+03
4.212710551322575547e+00 -3.517096452708905890e-02 6.719423299546650696e+02 1.485021292642322265e-03 1.794821532334216208e-01 2.641399999999999636e+03
4.212589936830515747e+00 -3.517348768592396674e-02 6.726385496667929829e+02 1.486724612831586507e-03 1.797020216710887852e-01 2.643279999999999745e+03
4.212469295573482597e+00 -3.517601205915685258e-02 6.733347693789210098e+02 1.488428752829260276e-03 1.799219388986866563e-01 2.645159999999999854e+03
4.212348624470889646e+00 -3.517853775186671056e-02 6.740309890910490367e+02 1.490133783572521143e-03 1.801419105318267655e-01 2.647039999999999964e+03
4.212227920212262333e+00 -3.518106487177440067e-02 6.747272088031770636e+02 1.491839777780559588e-03 1.803619426051784047e-01 2.648920000000000073e+03
4.212107179323251849e+00 -3.518359352668038592e-02 6.754234285153048631e+02 1.493546808227172798e-03 1.805820414521396022e-01 2.650799999999999727e+03
4.211986398244547125e+00 -3.518612382141564354e-02 6.761196482274328901e+02 1.495254945680264463e-03 1.808022135609880232e-01 2.652679999999999836e+03
4.211865573416714525e+00 -3.518865585459000217e-02 6.768158679395609170e+02 1.496964256709718737e-03 1.810224654202242378e-01 2.654559999999999945e+03
4.211744701364078303e+00 -3.519118971545027313e-02 6.775120876516889439e+02 1.498674801562721983e-03 1.812428033656646453e-01 2.656440000000000055e+03
4.211623778772079163e+00 -3.519372548106539100e-02 6.782083073638167434e+02 1.500386632267397763e-03 1.814632334394261637e-01 2.658319999999999709e+03
4.211502802554463187e+00 -3.519626321401674029e-02 6.789045270759447703e+02 1.502099791070953113e-03 1.816837612674496449e-01 2.660199999999999818e+03
