# r=8.000000e+02
# M=2.700297e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-2.164340227206146778e+02 -1.604049370051530976e-01 -1.528572961430780530e-01 2.749337739251345603e-03 2.215741338690050688e-01 2.380283512390302114e+00 2.425199999999999818e+02
-2.157378030084867362e+02 -1.603328194254348138e-01 -1.522173616796672624e-01 2.629112644033208129e-03 2.210808408289323679e-01 2.382153952605460479e+00 2.443999999999999773e+02
-2.150415832963587661e+02 -1.601155626788661190e-01 -1.514669580840432850e-01 2.518503315159744283e-03 2.204069708589164178e-01 2.383944392486663677e+00 2.462799999999999727e+02
-2.143453635842307961e+02 -1.597577154110735032e-01 -1.506096808300853296e-01 2.416783539246177698e-03 2.195582009242782462e-01 2.385660815911608168e+00 2.481599999999999966e+02
-2.136491438721028544e+02 -1.592639134389234878e-01 -1.496489474351642424e-01 2.323329622262626255e-03 2.185401601361486035e-01 2.387309617166602838e+00 2.500399999999999920e+02
-2.129529241599748843e+02 -1.586386184189939597e-01 -1.485882793360125409e-01 2.237582656784994559e-03 2.173584321113953277e-01 2.388895911673188266e+00 2.519199999999999875e+02
-2.122567044478469143e+02 -1.578863737949771640e-01 -1.474310233167326900e-01 2.159066587393655701e-03 2.160185493571009085e-01 2.390425315472941570e+00 2.537999999999999829e+02
-2.115604847357189726e+02 -1.570115515673758677e-01 -1.461806250159510268e-01 2.087358030247321236e-03 2.145259948249834403e-01 2.391902281109068884e+00 2.556799999999999784e+02
-2.108642650235909741e+02 -1.560186008936723934e-01 -1.448403585352228684e-01 2.022101219372450867e-03 2.128861979683768502e-01 2.393331835086795145e+00 2.575600000000000023e+02
-2.101680453114630325e+02 -1.549118022266412209e-01 -1.434135919410222670e-01 1.962983583049353331e-03 2.111045352959808885e-01 2.394717934566759077e+00 2.594399999999999977e+02
-2.094718255993350340e+02 -1.536955084559779861e-01 -1.419035246912196402e-01 1.909747418354461584e-03 2.091863275630919117e-01 2.396065170817000212e+00 2.613199999999999932e+02
-2.087756058872071208e+02 -1.523739057841043409e-01 -1.403134454667039621e-01 1.862171126877869027e-03 2.071368391731437386e-01 2.397377142162446795e+00 2.631999999999999886e+02
-2.080793861750791223e+02 -1.509512476392918801e-01 -1.386464770730465590e-01 1.820078444139202343e-03 2.049612762660928955e-01 2.398658131308776031e+00 2.650799999999999841e+02
-2.073831664629512090e+02 -1.494316221389498378e-01 -1.369058269220478630e-01 1.783325588957957158e-03 2.026647851509669751e-01 2.399911491143304598e+00 2.669599999999999795e+02
-2.066869467508232106e+02 -1.478191793494010864e-01 -1.350945390814710656e-01 1.751808298107725018e-03 2.002524513536988460e-01 2.401141304165125501e+00 2.688399999999999750e+02
